application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
412,Male,False,3.34,Humanities,White,700.0,1.0,Financial Services,
413,Male,False,3.24,Business,Black,660.0,2.0,Consulting,
414,Male,True,3.36,Business,,700.0,0.0,,
415,Male,False,3.34,STEM,White,650.0,3.0,Consulting,
416,Male,True,3.35,Humanities,,730.0,3.0,Real Estate,
417,Male,False,3.14,Business,White,730.0,3.0,Investment Banking,
418,Male,False,3.15,Humanities,White,660.0,2.0,PE/VC,
419,Male,True,3.2,STEM,,700.0,2.0,Technology,
420,Male,False,3.25,Humanities,Asian,660.0,2.0,Other,
421,Female,True,3.27,Humanities,,660.0,3.0,Consulting,Admit
422,Male,True,2.98,STEM,,630.0,4.0,PE/VC,
423,Male,False,3.37,STEM,Asian,670.0,1.0,Health Care,
424,Female,False,3.16,Business,Asian,660.0,1.0,Technology,Admit
425,Female,True,3.47,Business,,710.0,1.0,Consulting,Admit
426,Female,False,3.21,Humanities,White,620.0,3.0,PE/VC,Admit
427,Female,False,3.19,Business,Asian,620.0,3.0,Technology,Admit
428,Male,False,3.13,Business,Asian,650.0,0.0,,
429,Female,True,2.93,Business,,570.0,3.0,Media/Entertainment,Admit
430,Male,False,3.24,STEM,White,630.0,3.0,Health Care,
431,Male,True,3.26,Business,,670.0,2.0,Investment Banking,
432,Female,False,3.42,Humanities,White,660.0,4.0,Technology,Admit
433,Male,True,3.32,Humanities,,700.0,2.0,PE/VC,
434,Male,False,3.24,Humanities,Hispanic,600.0,2.0,Consulting,
435,Male,False,3.12,Business,White,610.0,1.0,Investment Banking,
436,Male,False,3.22,Humanities,Black,710.0,3.0,Investment Management,
437,Male,False,3.34,STEM,Black,640.0,3.0,Investment Banking,
438,Male,True,3.26,Humanities,,600.0,3.0,Financial Services,
439,Male,True,3.28,Humanities,,690.0,2.0,Health Care,
440,Male,False,3.05,STEM,Hispanic,580.0,2.0,Nonprofit/Gov,
441,Male,False,3.11,Humanities,White,570.0,3.0,Technology,
442,Male,True,3.25,Business,,670.0,2.0,Consulting,Waitlist
443,Female,False,3.05,STEM,Asian,580.0,4.0,Other,Admit
444,Male,True,3.26,STEM,,650.0,3.0,Consulting,
445,Male,False,3.27,STEM,Asian,680.0,3.0,Consulting,Admit
446,Male,True,3.5,Humanities,,710.0,3.0,Other,
447,Male,False,3.33,Business,Hispanic,670.0,1.0,Consulting,Admit
448,Female,True,3.07,Business,,650.0,2.0,Nonprofit/Gov,Admit
449,Male,True,2.99,Humanities,,570.0,2.0,Other,
450,Female,False,3.29,STEM,White,720.0,1.0,Health Care,Admit
451,Male,True,3.34,Humanities,,710.0,3.0,Health Care,
452,Male,False,3.32,STEM,Asian,680.0,3.0,Real Estate,Admit
453,Female,False,3.23,Business,Asian,690.0,1.0,Consulting,Admit
454,Male,False,3.5,Humanities,Black,640.0,2.0,Investment Banking,
455,Male,False,3.16,Humanities,Asian,640.0,2.0,Consulting,
456,Female,False,3.21,STEM,Hispanic,620.0,4.0,Retail,
457,Male,False,3.33,Humanities,White,650.0,1.0,Consulting,
458,Female,False,3.19,Humanities,White,690.0,4.0,Technology,Admit
459,Male,False,3.11,STEM,Black,630.0,3.0,PE/VC,
460,Male,False,3.15,Humanities,Hispanic,570.0,3.0,Consulting,
461,Male,False,3.03,Humanities,White,620.0,0.0,,
462,Female,True,3.1,Humanities,,600.0,1.0,Financial Services,Admit
463,Female,True,3.21,STEM,,640.0,2.0,Technology,Admit
464,Female,False,3.48,Humanities,Other,660.0,2.0,Consulting,Admit
465,Male,False,3.23,Humanities,White,620.0,0.0,,
466,Male,False,3.08,Humanities,White,660.0,2.0,CPG,
467,Male,False,3.28,Business,Black,680.0,4.0,PE/VC,Admit
468,Female,False,3.48,STEM,Black,660.0,3.0,Investment Banking,
469,Male,False,3.02,STEM,Asian,580.0,3.0,CPG,
470,Male,False,3.2,Humanities,White,590.0,-0.0,,
471,Male,False,3.25,Humanities,Black,570.0,4.0,Consulting,
472,Female,True,3.45,Humanities,,660.0,2.0,Health Care,Admit
473,Male,False,3.45,Humanities,White,650.0,1.0,Nonprofit/Gov,
474,Male,True,3.07,STEM,,570.0,3.0,Consulting,
475,Male,False,3.35,STEM,White,680.0,3.0,Consulting,
476,Male,False,3.69,STEM,Hispanic,700.0,1.0,Consulting,
477,Female,True,3.35,Humanities,,690.0,2.0,Investment Management,Admit
478,Male,True,3.21,Business,,620.0,2.0,Nonprofit/Gov,
479,Female,False,3.36,Humanities,Other,640.0,2.0,Other,Admit
480,Male,False,3.33,STEM,Black,630.0,1.0,Technology,
481,Female,False,3.41,Business,White,650.0,1.0,Consulting,Admit
482,Male,False,3.1,Humanities,White,610.0,2.0,PE/VC,
483,Male,False,3.05,Humanities,Asian,590.0,3.0,Consulting,
484,Male,False,3.1,Humanities,Hispanic,610.0,1.0,PE/VC,
485,Male,False,3.32,Humanities,White,630.0,2.0,Consulting,
486,Female,True,3.55,Business,,710.0,3.0,Other,Admit
487,Female,False,3.21,STEM,White,680.0,1.0,Technology,Admit
488,Male,True,3.18,Humanities,,660.0,2.0,Investment Management,
489,Male,True,3.35,Humanities,,620.0,3.0,Consulting,
490,Male,False,3.3,Business,Asian,630.0,2.0,Health Care,
491,Female,False,3.58,Humanities,Hispanic,660.0,2.0,Other,
492,Female,False,3.34,Business,Hispanic,650.0,0.0,,
493,Male,False,3.16,Business,White,670.0,3.0,Nonprofit/Gov,
494,Female,False,3.17,Business,Other,680.0,1.0,Consulting,Admit
495,Male,False,3.24,Business,Asian,620.0,3.0,Health Care,
496,Male,False,3.15,Business,Asian,570.0,3.0,Consulting,
497,Male,True,3.37,Humanities,,660.0,3.0,Consulting,
498,Male,False,3.07,STEM,Black,670.0,2.0,PE/VC,
499,Male,False,3.47,Business,Hispanic,700.0,1.0,PE/VC,
500,Male,True,3.34,Humanities,,730.0,1.0,Financial Services,
501,Female,False,3.17,Humanities,Hispanic,690.0,5.0,Health Care,
502,Male,False,3.49,Business,White,750.0,2.0,Technology,
503,Female,False,3.3,Business,Asian,670.0,3.0,Consulting,Admit
504,Male,True,3.35,Humanities,,670.0,1.0,PE/VC,
505,Male,True,3.3,Humanities,,640.0,2.0,Consulting,
506,Male,False,3.36,STEM,Asian,700.0,3.0,Nonprofit/Gov,Waitlist
507,Female,False,3.4,Humanities,White,740.0,1.0,PE/VC,Admit
508,Male,False,3.26,Humanities,Hispanic,700.0,2.0,Financial Services,Admit
509,Female,False,3.14,Business,White,640.0,4.0,Other,Admit
510,Female,False,3.2,Humanities,Black,680.0,-0.0,,
511,Male,False,3.24,STEM,Asian,610.0,1.0,Investment Banking,
512,Male,False,3.38,Humanities,Hispanic,690.0,1.0,Consulting,
513,Female,False,3.03,STEM,Other,600.0,2.0,Financial Services,Admit
514,Male,True,3.1,Humanities,,570.0,1.0,Technology,
515,Male,False,3.1,Humanities,White,570.0,2.0,Technology,
516,Female,True,3.44,Humanities,,700.0,3.0,Nonprofit/Gov,Admit
517,Female,False,3.35,Business,Hispanic,700.0,2.0,Consulting,
518,Male,False,3.39,STEM,Black,730.0,2.0,Technology,
519,Male,False,3.18,Business,Black,590.0,2.0,PE/VC,
520,Female,True,3.14,STEM,,690.0,3.0,Consulting,Admit
521,Male,False,3.29,Humanities,Black,570.0,3.0,Consulting,
522,Male,False,3.28,Business,Asian,710.0,1.0,Financial Services,Admit
523,Female,False,3.28,STEM,White,650.0,1.0,Investment Management,Admit
524,Female,True,3.17,Business,,570.0,2.0,Financial Services,Admit
525,Male,False,3.02,Humanities,Hispanic,640.0,3.0,Other,
526,Male,True,3.18,Humanities,,650.0,1.0,Real Estate,
527,Male,False,3.17,Business,White,650.0,2.0,Consulting,
528,Male,True,3.23,STEM,,660.0,0.0,,
529,Female,True,3.31,STEM,,590.0,2.0,Health Care,Admit
530,Male,False,2.94,Business,Asian,570.0,2.0,Technology,
531,Male,False,3.17,Business,White,620.0,2.0,Financial Services,
532,Male,True,3.24,STEM,,670.0,2.0,Consulting,
533,Female,False,3.0,Humanities,White,580.0,2.0,Nonprofit/Gov,Admit
534,Female,False,3.25,STEM,White,670.0,2.0,Consulting,Admit
535,Male,True,3.05,Humanities,,620.0,1.0,Financial Services,
536,Male,False,3.3,Humanities,White,700.0,2.0,Consulting,
537,Female,False,3.06,Humanities,Asian,590.0,1.0,Media/Entertainment,Waitlist
538,Female,False,3.06,Business,White,570.0,2.0,Consulting,Admit
539,Female,False,3.21,STEM,Black,660.0,2.0,Consulting,Admit
540,Male,False,3.04,Humanities,Hispanic,610.0,1.0,Financial Services,
541,Male,False,3.02,Humanities,Black,570.0,3.0,PE/VC,
542,Female,False,3.11,STEM,Hispanic,610.0,2.0,PE/VC,
543,Male,False,3.23,Humanities,Hispanic,630.0,1.0,PE/VC,
544,Female,False,3.37,Business,Hispanic,630.0,2.0,Technology,
545,Female,True,2.8,STEM,,570.0,3.0,Consulting,Admit
546,Male,False,3.33,STEM,Asian,650.0,3.0,Consulting,
547,Male,False,3.19,Business,White,700.0,2.0,Nonprofit/Gov,
548,Male,False,3.15,Humanities,Black,650.0,0.0,,
549,Female,True,3.25,Business,,650.0,1.0,Consulting,Admit
550,Female,True,3.29,Humanities,,650.0,3.0,Financial Services,Admit
551,Male,False,3.16,STEM,Hispanic,640.0,1.0,Media/Entertainment,
552,Female,False,3.38,Business,Black,650.0,2.0,Nonprofit/Gov,
553,Male,True,3.15,STEM,,650.0,3.0,PE/VC,
554,Male,False,3.44,Business,Black,660.0,1.0,PE/VC,
555,Female,False,3.16,STEM,White,620.0,2.0,Investment Management,Admit
556,Female,True,3.15,Business,,570.0,0.0,,Admit
557,Female,False,3.2,STEM,Black,620.0,2.0,PE/VC,
558,Male,False,3.32,Business,Asian,690.0,2.0,Other,
559,Female,True,3.3,STEM,,690.0,2.0,Consulting,Admit
560,Male,False,3.15,Business,Asian,670.0,3.0,Financial Services,
561,Male,True,3.43,STEM,,620.0,2.0,Consulting,
562,Male,False,3.04,Business,Other,690.0,1.0,Financial Services,
563,Male,False,3.23,Humanities,White,620.0,4.0,Consulting,
564,Male,False,3.39,Humanities,Other,680.0,4.0,Consulting,Admit
565,Male,True,3.14,Business,,670.0,3.0,Nonprofit/Gov,
566,Male,False,3.04,STEM,Black,670.0,2.0,Technology,
567,Male,False,3.2,STEM,White,640.0,1.0,Nonprofit/Gov,
568,Female,False,3.3,Humanities,Asian,650.0,3.0,Technology,Waitlist
569,Female,False,3.17,Humanities,White,590.0,3.0,Investment Banking,Admit
570,Female,False,3.61,Business,White,750.0,-1.0,,Admit
571,Male,False,3.03,STEM,White,570.0,2.0,PE/VC,
572,Male,False,3.17,Humanities,White,650.0,4.0,Nonprofit/Gov,
573,Male,True,3.29,Business,,700.0,3.0,Technology,
574,Male,False,3.32,Business,Black,640.0,3.0,PE/VC,
575,Male,False,3.23,Humanities,Asian,670.0,0.0,,Admit
576,Male,True,3.4,Humanities,,690.0,2.0,Nonprofit/Gov,
577,Female,True,3.04,Humanities,,610.0,2.0,Investment Banking,Admit
578,Male,True,3.11,Business,,650.0,3.0,Consulting,
579,Male,False,3.31,Humanities,Hispanic,670.0,3.0,Nonprofit/Gov,
580,Male,False,3.16,Business,White,690.0,3.0,Nonprofit/Gov,
581,Male,False,3.08,Business,Asian,570.0,1.0,Consulting,
582,Male,False,3.51,Business,Other,720.0,1.0,Consulting,
583,Male,False,3.26,Business,White,720.0,2.0,Financial Services,
584,Male,True,3.48,STEM,,770.0,4.0,PE/VC,
585,Male,False,3.24,Business,White,640.0,3.0,Nonprofit/Gov,
586,Male,True,3.51,Business,,710.0,0.0,,
587,Male,True,3.22,Humanities,,640.0,0.0,,
588,Male,False,3.24,Business,Asian,610.0,2.0,Financial Services,
589,Male,True,3.47,Business,,710.0,2.0,Investment Banking,
590,Female,False,3.34,STEM,Black,660.0,2.0,PE/VC,Admit
591,Female,False,3.4,Humanities,Hispanic,720.0,1.0,Consulting,
592,Female,False,3.31,STEM,Asian,620.0,0.0,,Waitlist
593,Female,False,3.15,Business,Asian,670.0,1.0,Technology,Waitlist
594,Male,True,3.38,Humanities,,770.0,-0.0,,
595,Male,False,3.18,Business,Asian,650.0,3.0,Investment Management,
596,Male,False,3.32,Humanities,Asian,690.0,3.0,PE/VC,Admit
597,Female,False,3.27,Business,Asian,670.0,1.0,PE/VC,Admit
598,Female,True,3.3,Humanities,,770.0,1.0,Consulting,Admit
599,Female,False,3.3,Business,Hispanic,670.0,1.0,PE/VC,Admit
600,Male,True,3.02,Humanities,,580.0,2.0,PE/VC,
601,Female,False,3.25,STEM,Asian,570.0,3.0,Technology,Waitlist
602,Male,False,3.27,Business,White,660.0,3.0,PE/VC,
603,Male,False,3.43,Business,White,600.0,2.0,Financial Services,
604,Male,True,3.17,Humanities,,620.0,3.0,Other,
605,Female,True,3.27,Humanities,,580.0,3.0,PE/VC,Admit
606,Male,False,3.21,STEM,White,640.0,2.0,Retail,
607,Female,True,3.05,Business,,680.0,2.0,Consulting,Admit
608,Female,True,3.39,Business,,640.0,3.0,Consulting,Admit
609,Female,False,3.34,STEM,Asian,610.0,3.0,Investment Banking,Waitlist
610,Male,True,3.45,STEM,,700.0,3.0,Financial Services,
611,Male,True,2.93,Business,,570.0,3.0,Technology,
612,Female,False,3.38,Humanities,Hispanic,590.0,3.0,PE/VC,
613,Male,False,3.51,Humanities,Other,700.0,0.0,,
614,Female,False,3.34,STEM,Asian,690.0,2.0,Financial Services,Waitlist
615,Male,True,3.38,STEM,,660.0,2.0,PE/VC,
616,Female,False,2.99,STEM,Asian,620.0,3.0,PE/VC,Waitlist
617,Female,False,3.1,STEM,Hispanic,590.0,3.0,Consulting,
618,Female,True,3.22,Humanities,,700.0,3.0,Financial Services,Admit
619,Female,False,3.28,STEM,Asian,630.0,-1.0,,Waitlist
620,Male,False,3.18,STEM,Hispanic,650.0,3.0,Consulting,
621,Male,False,3.23,Humanities,White,690.0,2.0,Consulting,Admit
622,Male,True,3.12,Business,,570.0,2.0,Technology,
623,Male,False,3.15,Humanities,White,590.0,3.0,Investment Banking,
624,Female,False,3.11,Humanities,Hispanic,690.0,4.0,Other,
625,Male,True,3.15,Business,,690.0,1.0,Consulting,
626,Female,False,3.36,Humanities,Black,720.0,1.0,Nonprofit/Gov,
627,Male,False,3.25,Humanities,White,690.0,2.0,Investment Management,Admit
628,Male,False,3.17,STEM,Hispanic,690.0,1.0,PE/VC,
629,Male,False,3.54,Business,Asian,690.0,2.0,Nonprofit/Gov,
630,Male,False,3.65,Humanities,Hispanic,610.0,3.0,Consulting,
631,Female,False,3.28,STEM,Black,680.0,2.0,Consulting,
632,Female,True,3.52,Business,,720.0,3.0,Consulting,Admit
633,Male,False,3.22,Business,Black,670.0,1.0,Other,
634,Female,False,3.09,STEM,Asian,570.0,1.0,Consulting,Waitlist
635,Female,True,3.02,Humanities,,610.0,-0.0,,Admit
636,Female,False,3.42,Business,Hispanic,740.0,2.0,Consulting,
637,Male,False,3.2,Business,Other,580.0,0.0,,
638,Male,False,3.24,Humanities,Black,680.0,3.0,Investment Banking,
639,Male,False,3.16,Business,Asian,590.0,1.0,Financial Services,
640,Male,True,3.39,STEM,,720.0,3.0,Nonprofit/Gov,Admit
641,Female,True,3.09,Humanities,,570.0,1.0,PE/VC,Admit
642,Female,False,3.08,Humanities,White,610.0,2.0,Investment Banking,Admit
643,Male,True,3.42,Humanities,,710.0,3.0,Health Care,
644,Male,False,3.25,Business,Black,690.0,2.0,Technology,
645,Male,False,3.04,Humanities,Asian,610.0,2.0,PE/VC,
646,Male,False,3.06,Business,White,630.0,3.0,Technology,
647,Male,False,3.32,Business,Black,700.0,1.0,Technology,
648,Male,True,3.12,Business,,630.0,2.0,Health Care,
649,Female,False,3.24,Business,Asian,650.0,4.0,PE/VC,Waitlist
650,Male,False,3.14,STEM,Other,680.0,1.0,Nonprofit/Gov,
651,Male,False,3.56,Humanities,White,680.0,3.0,Investment Banking,Admit
652,Female,False,3.03,Humanities,Other,590.0,1.0,Other,Admit
653,Male,False,3.15,STEM,Black,600.0,-0.0,,
654,Male,False,3.28,Humanities,Asian,720.0,3.0,Technology,Admit
655,Male,False,3.17,Humanities,Black,720.0,2.0,Technology,
656,Male,False,3.35,Humanities,White,710.0,1.0,Consulting,
657,Male,False,3.03,STEM,Asian,570.0,1.0,Consulting,
658,Male,False,3.29,Humanities,White,720.0,0.0,,
659,Male,False,3.23,STEM,White,580.0,1.0,PE/VC,
660,Male,False,3.04,Humanities,White,630.0,0.0,,
661,Female,False,3.17,Humanities,Black,630.0,2.0,CPG,
662,Female,True,3.29,Business,,640.0,1.0,PE/VC,Admit
663,Female,False,2.94,Business,White,570.0,4.0,Consulting,Admit
664,Male,False,3.04,STEM,White,610.0,3.0,Other,
665,Female,False,3.34,Humanities,Asian,770.0,2.0,Consulting,Admit
666,Female,True,3.34,STEM,,740.0,2.0,Nonprofit/Gov,Admit
667,Male,True,3.48,STEM,,710.0,2.0,PE/VC,Admit
668,Female,False,3.43,Business,White,630.0,2.0,Investment Management,Admit
669,Male,False,3.11,Humanities,White,570.0,4.0,Other,
670,Male,False,3.17,STEM,White,660.0,3.0,PE/VC,
671,Male,True,2.95,STEM,,570.0,3.0,Financial Services,
672,Male,False,3.15,STEM,Hispanic,640.0,2.0,PE/VC,
673,Male,False,3.37,Humanities,Black,710.0,1.0,Consulting,
674,Male,False,3.38,STEM,White,690.0,1.0,PE/VC,
675,Male,True,3.39,Business,,680.0,4.0,Consulting,Admit
676,Male,False,3.43,Humanities,Hispanic,690.0,0.0,,
677,Male,False,3.3,Humanities,White,670.0,3.0,Consulting,
678,Female,False,3.37,Humanities,Other,730.0,2.0,Nonprofit/Gov,Admit
679,Male,True,3.18,Business,,640.0,2.0,Technology,
680,Female,False,2.98,Humanities,Hispanic,640.0,5.0,Technology,
681,Male,False,3.76,Business,White,710.0,2.0,Consulting,Admit
682,Female,False,3.15,Humanities,Black,700.0,2.0,Consulting,
683,Female,False,3.39,Humanities,Asian,660.0,3.0,PE/VC,
684,Male,False,3.31,Business,Asian,690.0,2.0,PE/VC,
685,Male,True,3.52,Business,,700.0,2.0,Consulting,
686,Male,False,3.11,STEM,Asian,700.0,3.0,Consulting,
687,Female,False,3.1,Business,Hispanic,690.0,3.0,Consulting,
688,Male,False,3.23,Humanities,Black,700.0,1.0,Consulting,
689,Male,True,3.13,Humanities,,640.0,2.0,Other,
690,Male,False,3.42,Business,Hispanic,690.0,2.0,Consulting,
691,Male,False,3.23,STEM,White,690.0,4.0,Investment Banking,
692,Male,True,3.48,STEM,,710.0,1.0,Consulting,
693,Male,False,3.07,Business,White,680.0,2.0,Technology,
694,Male,False,3.2,STEM,White,760.0,4.0,Consulting,
695,Female,False,3.4,Humanities,Asian,740.0,2.0,Technology,
696,Male,True,3.14,Humanities,,610.0,4.0,PE/VC,
697,Male,False,2.98,Humanities,White,640.0,2.0,Consulting,
698,Female,False,2.92,STEM,Asian,570.0,-1.0,,
699,Male,True,3.16,Business,,570.0,2.0,Media/Entertainment,
700,Male,False,2.99,Business,White,580.0,1.0,Real Estate,
701,Female,True,2.95,Business,,600.0,2.0,PE/VC,Admit
702,Male,True,3.33,Humanities,,640.0,3.0,Consulting,
703,Female,False,3.37,Business,Asian,700.0,3.0,Health Care,
704,Female,False,3.48,Humanities,White,700.0,2.0,Consulting,Admit
705,Female,False,3.49,STEM,Asian,730.0,3.0,CPG,
706,Male,True,3.44,Humanities,,700.0,2.0,Consulting,
707,Female,False,3.42,Business,White,670.0,2.0,Nonprofit/Gov,Admit
708,Male,False,3.6,Humanities,White,780.0,1.0,Nonprofit/Gov,
709,Male,False,3.48,Business,White,670.0,2.0,Technology,
710,Male,True,3.22,Humanities,,640.0,4.0,Technology,
711,Male,False,3.09,Business,Black,620.0,2.0,Technology,
712,Male,False,3.33,Business,White,620.0,2.0,Technology,
713,Male,False,3.12,STEM,Hispanic,660.0,3.0,PE/VC,
714,Male,False,3.52,Humanities,Asian,720.0,2.0,PE/VC,Admit
715,Male,False,3.39,STEM,Hispanic,730.0,2.0,Consulting,Admit
716,Female,False,3.23,Humanities,White,630.0,3.0,Consulting,Admit
717,Male,True,3.22,Humanities,,620.0,2.0,Consulting,
718,Male,True,3.23,STEM,,570.0,2.0,PE/VC,
719,Male,False,2.94,STEM,White,630.0,3.0,Consulting,
720,Male,True,3.21,Humanities,,610.0,2.0,Financial Services,
721,Female,False,3.26,Humanities,Black,590.0,0.0,,
722,Male,True,3.27,Business,,670.0,2.0,Consulting,
723,Female,True,3.11,Business,,610.0,2.0,Technology,Admit
724,Female,False,3.27,Business,White,660.0,3.0,Consulting,Admit
725,Female,False,3.44,STEM,Asian,640.0,3.0,Other,
726,Male,False,3.44,Humanities,White,700.0,3.0,Nonprofit/Gov,
727,Female,False,3.29,Humanities,Black,740.0,3.0,Technology,
728,Female,False,3.6,Humanities,White,620.0,2.0,Nonprofit/Gov,Waitlist
729,Female,False,3.42,Business,Asian,590.0,-1.0,,
730,Female,False,3.17,Humanities,Asian,680.0,1.0,Consulting,
731,Male,False,3.39,STEM,Hispanic,660.0,2.0,Technology,
732,Male,False,3.29,STEM,Other,660.0,3.0,Investment Management,Admit
733,Male,False,3.19,STEM,Hispanic,640.0,3.0,PE/VC,
734,Female,True,3.06,Business,,630.0,3.0,Consulting,Admit
735,Female,True,3.29,STEM,,570.0,1.0,Other,Admit
736,Female,False,3.29,Business,Asian,650.0,1.0,Investment Banking,
737,Female,True,3.13,Humanities,,640.0,4.0,Technology,Admit
738,Male,True,3.17,Humanities,,670.0,2.0,Other,
739,Female,False,3.09,Business,Black,630.0,0.0,,
740,Female,True,3.19,Humanities,,690.0,1.0,Technology,Waitlist
741,Female,False,3.14,Humanities,Asian,680.0,2.0,Consulting,
742,Male,False,3.35,STEM,Hispanic,570.0,1.0,Consulting,
743,Male,False,3.17,Business,White,690.0,1.0,Technology,
744,Female,False,3.43,Humanities,Asian,760.0,2.0,PE/VC,
745,Male,True,3.37,Business,,570.0,3.0,Other,
746,Female,False,3.07,STEM,Asian,570.0,2.0,Consulting,
747,Female,True,3.68,Humanities,,690.0,2.0,Nonprofit/Gov,Waitlist
748,Male,False,3.12,STEM,Black,630.0,1.0,PE/VC,
749,Female,False,3.25,Business,White,620.0,2.0,Nonprofit/Gov,Waitlist
750,Male,False,3.29,Humanities,White,670.0,3.0,Other,Admit
751,Female,False,3.19,Humanities,Asian,660.0,2.0,Nonprofit/Gov,
752,Female,True,3.14,Business,,630.0,4.0,Consulting,Waitlist
753,Male,False,3.19,Business,Asian,640.0,2.0,Consulting,
754,Male,False,3.11,Business,Hispanic,690.0,2.0,PE/VC,
755,Female,False,3.22,Business,Asian,600.0,2.0,Consulting,
756,Male,True,3.21,Humanities,,640.0,-0.0,,
757,Female,False,3.22,Humanities,White,660.0,2.0,Real Estate,Waitlist
758,Male,True,3.3,Humanities,,620.0,0.0,,
759,Male,True,3.0,STEM,,570.0,2.0,Investment Banking,
760,Male,False,3.18,Humanities,Hispanic,600.0,2.0,Consulting,
761,Male,False,3.25,STEM,White,710.0,2.0,PE/VC,Admit
762,Female,True,3.22,Humanities,,630.0,2.0,Consulting,Waitlist
763,Female,False,3.07,Humanities,Black,590.0,1.0,Investment Management,
764,Female,False,3.25,STEM,Asian,720.0,3.0,Media/Entertainment,Admit
765,Female,True,3.22,Business,,620.0,2.0,Technology,Waitlist
766,Male,False,3.16,STEM,Asian,580.0,2.0,Real Estate,
767,Male,True,3.34,Humanities,,670.0,2.0,Consulting,Admit
768,Male,False,3.11,Business,Hispanic,620.0,2.0,Technology,
769,Male,True,3.36,STEM,,620.0,1.0,Real Estate,
770,Male,False,3.16,Humanities,White,640.0,2.0,PE/VC,
771,Female,False,3.4,Business,Black,670.0,3.0,Consulting,
772,Female,False,3.35,STEM,Other,740.0,3.0,Health Care,Admit
773,Female,False,3.35,Business,Asian,710.0,1.0,Nonprofit/Gov,
774,Male,True,3.33,Humanities,,590.0,0.0,,
775,Male,False,3.22,Humanities,Hispanic,630.0,3.0,Technology,
776,Male,False,3.3,Humanities,Black,700.0,1.0,Nonprofit/Gov,
777,Female,False,3.49,Humanities,Black,690.0,2.0,Nonprofit/Gov,
778,Female,False,3.35,Business,Other,640.0,1.0,PE/VC,Admit
779,Male,False,3.44,STEM,White,710.0,2.0,Other,
780,Male,True,3.07,Business,,650.0,2.0,Technology,
